Physical Lane,PCS Lane Marker Lock,PCS Lane Marker Map,Relative Lane Skew (ns),PCS Lane Marker Error Count,FEC Symbol Error Count,FEC Corrected Bits Count,FEC Symbol Error Rate,FEC Corrected Bit Rate
Port 2
Totals, Lock,all,6.023,0.0,0.0,2898.0,0.000000e+00,3.190828e-09,
Lane-0,Lock,0,3.011,0,0,1,0.000000e+00,1.117577e-12,
Lane-1,Lock,16,3.011,0,0,34,0.000000e+00,3.799762e-11,
Lane-2,Lock,1,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-3,Lock,17,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-4,Lock,18,0.0,0,0,39,0.000000e+00,4.358550e-11,
Lane-5,Lock,2,0.0,0,0,25,0.000000e+00,2.793943e-11,
Lane-6,Lock,19,0.0,0,0,1,0.000000e+00,1.117577e-12,
Lane-7,Lock,3,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-8,Lock,20,0.0,0,0,45,0.000000e+00,5.029097e-11,
Lane-9,Lock,4,0.0,0,0,33,0.000000e+00,3.688004e-11,
Lane-10,Lock,21,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-11,Lock,5,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-12,Lock,6,0.0,0,0,89,0.000000e+00,9.789669e-11,
Lane-13,Lock,22,0.0,0,0,52,0.000000e+00,5.719807e-11,
Lane-14,Lock,7,0.0,0,0,23,0.000000e+00,2.529915e-11,
Lane-15,Lock,23,0.0,0,0,13,0.000000e+00,1.429952e-11,
Lane-16,Lock,24,6.023,0,0,58,0.000000e+00,6.379784e-11,
Lane-17,Lock,8,6.023,0,0,24,0.000000e+00,2.639911e-11,
Lane-18,Lock,25,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-19,Lock,9,6.023,0,0,1,0.000000e+00,1.099963e-12,
Lane-20,Lock,10,6.023,0,0,762,0.000000e+00,8.381717e-10,
Lane-21,Lock,26,6.023,0,0,729,0.000000e+00,8.018729e-10,
Lane-22,Lock,11,6.023,0,0,1,0.000000e+00,1.099963e-12,
Lane-23,Lock,27,6.023,0,0,3,0.000000e+00,3.299889e-12,
Lane-24,Lock,28,3.011,0,0,447,0.000000e+00,4.916834e-10,
Lane-25,Lock,12,3.011,0,0,508,0.000000e+00,5.587811e-10,
Lane-26,Lock,29,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-27,Lock,13,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-28,Lock,30,3.011,0,0,4,0.000000e+00,4.399851e-12,
Lane-29,Lock,14,3.011,0,0,6,0.000000e+00,6.599777e-12,
Lane-30,Lock,31,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-31,Lock,15,6.023,0,0,0,0.000000e+00,0.000000e+00,



Port 4
Totals, Lock,all,12.047,0.0,0.0,95.0,0.000000e+00,1.028487e-10,
Lane-0,Lock,0,3.011,0,0,5,0.000000e+00,5.419562e-12,
Lane-1,Lock,16,3.011,0,0,4,0.000000e+00,4.335650e-12,
Lane-2,Lock,1,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-3,Lock,17,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-4,Lock,18,0.0,0,0,2,0.000000e+00,2.167825e-12,
Lane-5,Lock,2,0.0,0,0,1,0.000000e+00,1.083912e-12,
Lane-6,Lock,19,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-7,Lock,3,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-8,Lock,4,3.011,0,0,4,0.000000e+00,4.335650e-12,
Lane-9,Lock,20,3.011,0,0,22,0.000000e+00,2.384607e-11,
Lane-10,Lock,5,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-11,Lock,21,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-12,Lock,6,3.011,0,0,4,0.000000e+00,4.335650e-12,
Lane-13,Lock,22,3.011,0,0,10,0.000000e+00,1.083912e-11,
Lane-14,Lock,7,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,23,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-16,Lock,24,6.023,0,0,1,0.000000e+00,1.083912e-12,
Lane-17,Lock,8,3.011,0,0,5,0.000000e+00,5.419562e-12,
Lane-18,Lock,25,9.035,0,0,0,0.000000e+00,0.000000e+00,
Lane-19,Lock,9,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-20,Lock,26,9.035,0,0,5,0.000000e+00,5.419562e-12,
Lane-21,Lock,10,6.023,0,0,24,0.000000e+00,2.601390e-11,
Lane-22,Lock,27,9.035,0,0,0,0.000000e+00,0.000000e+00,
Lane-23,Lock,11,6.023,0,0,1,0.000000e+00,1.068534e-12,
Lane-24,Lock,12,12.047,0,0,1,0.000000e+00,1.068534e-12,
Lane-25,Lock,28,12.047,0,0,0,0.000000e+00,0.000000e+00,
Lane-26,Lock,13,9.035,0,0,0,0.000000e+00,0.000000e+00,
Lane-27,Lock,29,9.035,0,0,0,0.000000e+00,0.000000e+00,
Lane-28,Lock,14,6.023,0,0,4,0.000000e+00,4.274136e-12,
Lane-29,Lock,30,9.035,0,0,2,0.000000e+00,2.137068e-12,
Lane-30,Lock,15,9.035,0,0,0,0.000000e+00,0.000000e+00,
Lane-31,Lock,31,9.035,0,0,0,0.000000e+00,0.000000e+00,



