Port Flow Statistics,Port 3,
link,link up,
transmitState,0,
lineSpeed,800000,
bertBitsSent,26697391974160,
bertBitsReceived,26697391979520,
bertBitErrorsReceived,23,
bertBitErrorRatio,8.620000e-13,
centralTemperature,47,
portTemperature,54,
pcpuFpgaTemperature,35,
bertTransmitDuration,137:35:08.867675100,
encoding,PAM4 106G,
transceiverTemp,55,
transceiverVoltage,3.2374999999999998,
minLatency,0,
averageLatency,0,
maxLatency,0,
