Physical Lane,PCS Lane Marker Lock,PCS Lane Marker Map,Relative Lane Skew (ns),PCS Lane Marker Error Count,FEC Symbol Error Count,FEC Corrected Bits Count,FEC Symbol Error Rate,FEC Corrected Bit Rate
Port 3
Totals, Lock,all,6.023,0.0,0.0,6078.0,0.000000e+00,3.572172e-09,
Lane-0,Lock,16,6.023,0,0,52,0.000000e+00,3.079058e-11,
Lane-1,Lock,0,3.011,0,0,30,0.000000e+00,1.776380e-11,
Lane-2,Lock,17,3.011,0,0,4,0.000000e+00,2.368506e-12,
Lane-3,Lock,1,3.011,0,0,5,0.000000e+00,2.960633e-12,
Lane-4,Lock,2,3.011,0,0,25,0.000000e+00,1.480316e-11,
Lane-5,Lock,18,3.011,0,0,42,0.000000e+00,2.486932e-11,
Lane-6,Lock,3,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-7,Lock,19,0.0,0,0,1,0.000000e+00,5.921266e-13,
Lane-8,Lock,20,6.023,0,0,104,0.000000e+00,6.158116e-11,
Lane-9,Lock,4,3.011,0,0,122,0.000000e+00,7.167772e-11,
Lane-10,Lock,21,6.023,0,0,11,0.000000e+00,6.462745e-12,
Lane-11,Lock,5,3.011,0,0,6,0.000000e+00,3.525134e-12,
Lane-12,Lock,22,3.011,0,0,5,0.000000e+00,2.937612e-12,
Lane-13,Lock,6,0.0,0,0,13,0.000000e+00,7.637790e-12,
Lane-14,Lock,23,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,7,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-16,Lock,8,3.011,0,0,1182,0.000000e+00,6.944514e-10,
Lane-17,Lock,24,6.023,0,0,3390,0.000000e+00,1.991701e-09,
Lane-18,Lock,9,0.0,0,0,230,0.000000e+00,1.351301e-10,
Lane-19,Lock,25,3.011,0,0,403,0.000000e+00,2.367715e-10,
Lane-20,Lock,26,6.023,0,0,95,0.000000e+00,5.581462e-11,
Lane-21,Lock,10,0.0,0,0,72,0.000000e+00,4.230161e-11,
Lane-22,Lock,27,3.011,0,0,12,0.000000e+00,7.050268e-12,
Lane-23,Lock,11,3.011,0,0,5,0.000000e+00,2.937612e-12,
Lane-24,Lock,12,0.0,0,0,118,0.000000e+00,6.932763e-11,
Lane-25,Lock,28,0.0,0,0,65,0.000000e+00,3.818895e-11,
Lane-26,Lock,13,0.0,0,0,24,0.000000e+00,1.410054e-11,
Lane-27,Lock,29,3.011,0,0,24,0.000000e+00,1.410054e-11,
Lane-28,Lock,14,0.0,0,0,29,0.000000e+00,1.703815e-11,
Lane-29,Lock,30,0.0,0,0,8,0.000000e+00,4.700178e-12,
Lane-30,Lock,15,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-31,Lock,31,0.0,0,0,1,0.000000e+00,5.875223e-13,



Port 4
Totals, Lock,all,6.023,0.0,0.0,30902.0,0.000000e+00,1.800895e-08,
Lane-0,Lock,16,3.011,0,0,65,0.000000e+00,3.818895e-11,
Lane-1,Lock,0,0.0,0,0,51,0.000000e+00,2.973118e-11,
Lane-2,Lock,17,0.0,0,0,1,0.000000e+00,5.829643e-13,
Lane-3,Lock,1,0.0,0,0,1,0.000000e+00,5.829643e-13,
Lane-4,Lock,2,3.011,0,0,108,0.000000e+00,6.296015e-11,
Lane-5,Lock,18,6.023,0,0,74,0.000000e+00,4.313936e-11,
Lane-6,Lock,3,0.0,0,0,2,0.000000e+00,1.165929e-12,
Lane-7,Lock,19,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-8,Lock,4,3.011,0,0,343,0.000000e+00,1.999568e-10,
Lane-9,Lock,20,6.023,0,0,155,0.000000e+00,9.035947e-11,
Lane-10,Lock,5,0.0,0,0,54,0.000000e+00,3.148007e-11,
Lane-11,Lock,21,3.011,0,0,36,0.000000e+00,2.098672e-11,
Lane-12,Lock,6,3.011,0,0,6,0.000000e+00,3.497786e-12,
Lane-13,Lock,22,6.023,0,0,27,0.000000e+00,1.574004e-11,
Lane-14,Lock,7,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,23,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-16,Lock,24,3.011,0,0,9763,0.000000e+00,5.691481e-09,
Lane-17,Lock,8,0.0,0,0,10149,0.000000e+00,5.916505e-09,
Lane-18,Lock,25,0.0,0,0,3419,0.000000e+00,1.993155e-09,
Lane-19,Lock,9,0.0,0,0,2600,0.000000e+00,1.515707e-09,
Lane-20,Lock,10,0.0,0,0,1220,0.000000e+00,7.112165e-10,
Lane-21,Lock,26,3.011,0,0,1275,0.000000e+00,7.432795e-10,
Lane-22,Lock,11,0.0,0,0,185,0.000000e+00,1.078484e-10,
Lane-23,Lock,27,0.0,0,0,254,0.000000e+00,1.469378e-10,
Lane-24,Lock,12,0.0,0,0,453,0.000000e+00,2.620583e-10,
Lane-25,Lock,28,0.0,0,0,358,0.000000e+00,2.071013e-10,
Lane-26,Lock,13,0.0,0,0,90,0.000000e+00,5.206457e-11,
Lane-27,Lock,29,3.011,0,0,60,0.000000e+00,3.470972e-11,
Lane-28,Lock,14,0.0,0,0,78,0.000000e+00,4.512263e-11,
Lane-29,Lock,30,0.0,0,0,45,0.000000e+00,2.603229e-11,
Lane-30,Lock,15,0.0,0,0,19,0.000000e+00,1.099141e-11,
Lane-31,Lock,31,3.011,0,0,11,0.000000e+00,6.363448e-12,



