Physical Lane,PCS Lane Marker Lock,PCS Lane Marker Map,Relative Lane Skew (ns),PCS Lane Marker Error Count,FEC Symbol Error Count,FEC Corrected Bits Count,FEC Symbol Error Rate,FEC Corrected Bit Rate
Port 3
Totals, Lock,all,6.023,0.0,0.0,6074.0,0.000000e+00,3.544787e-09,
Lane-0,Lock,16,6.023,0,0,48,0.000000e+00,2.822381e-11,
Lane-1,Lock,0,3.011,0,0,28,0.000000e+00,1.646389e-11,
Lane-2,Lock,17,3.011,0,0,11,0.000000e+00,6.467958e-12,
Lane-3,Lock,1,3.011,0,0,3,0.000000e+00,1.763988e-12,
Lane-4,Lock,2,3.011,0,0,28,0.000000e+00,1.633985e-11,
Lane-5,Lock,18,3.011,0,0,45,0.000000e+00,2.626048e-11,
Lane-6,Lock,3,0.0,0,0,1,0.000000e+00,5.835662e-13,
Lane-7,Lock,19,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-8,Lock,20,6.023,0,0,73,0.000000e+00,4.260033e-11,
Lane-9,Lock,4,3.011,0,0,147,0.000000e+00,8.578423e-11,
Lane-10,Lock,21,6.023,0,0,8,0.000000e+00,4.668529e-12,
Lane-11,Lock,5,3.011,0,0,20,0.000000e+00,1.167132e-11,
Lane-12,Lock,22,3.011,0,0,5,0.000000e+00,2.917831e-12,
Lane-13,Lock,6,0.0,0,0,7,0.000000e+00,4.084963e-12,
Lane-14,Lock,23,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,7,3.011,0,0,0,0.000000e+00,0.000000e+00,
Lane-16,Lock,8,3.011,0,0,1233,0.000000e+00,7.195371e-10,
Lane-17,Lock,24,6.023,0,0,3359,0.000000e+00,1.960199e-09,
Lane-18,Lock,9,0.0,0,0,242,0.000000e+00,1.412230e-10,
Lane-19,Lock,25,3.011,0,0,395,0.000000e+00,2.305086e-10,
Lane-20,Lock,26,6.023,0,0,89,0.000000e+00,5.193739e-11,
Lane-21,Lock,10,0.0,0,0,67,0.000000e+00,3.909893e-11,
Lane-22,Lock,27,3.011,0,0,9,0.000000e+00,5.252096e-12,
Lane-23,Lock,11,3.011,0,0,5,0.000000e+00,2.917831e-12,
Lane-24,Lock,12,0.0,0,0,120,0.000000e+00,7.002794e-11,
Lane-25,Lock,28,0.0,0,0,69,0.000000e+00,4.026607e-11,
Lane-26,Lock,13,0.0,0,0,21,0.000000e+00,1.225489e-11,
Lane-27,Lock,29,3.011,0,0,9,0.000000e+00,5.209771e-12,
Lane-28,Lock,14,0.0,0,0,20,0.000000e+00,1.157727e-11,
Lane-29,Lock,30,0.0,0,0,10,0.000000e+00,5.788634e-12,
Lane-30,Lock,15,0.0,0,0,1,0.000000e+00,5.788634e-13,
Lane-31,Lock,31,0.0,0,0,1,0.000000e+00,5.788634e-13,



Port 4
Totals, Lock,all,6.023,0.0,0.0,28665.0,0.000000e+00,1.647064e-08,
Lane-0,Lock,16,3.011,0,0,64,0.000000e+00,3.704726e-11,
Lane-1,Lock,0,0.0,0,0,49,0.000000e+00,2.836431e-11,
Lane-2,Lock,17,0.0,0,0,1,0.000000e+00,5.788634e-13,
Lane-3,Lock,1,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-4,Lock,2,3.011,0,0,91,0.000000e+00,5.267657e-11,
Lane-5,Lock,18,6.023,0,0,65,0.000000e+00,3.762612e-11,
Lane-6,Lock,3,0.0,0,0,5,0.000000e+00,2.894317e-12,
Lane-7,Lock,19,0.0,0,0,1,0.000000e+00,5.788634e-13,
Lane-8,Lock,4,3.011,0,0,318,0.000000e+00,1.840786e-10,
Lane-9,Lock,20,6.023,0,0,149,0.000000e+00,8.625064e-11,
Lane-10,Lock,5,0.0,0,0,47,0.000000e+00,2.720658e-11,
Lane-11,Lock,21,3.011,0,0,25,0.000000e+00,1.447158e-11,
Lane-12,Lock,6,3.011,0,0,6,0.000000e+00,3.473180e-12,
Lane-13,Lock,22,6.023,0,0,37,0.000000e+00,2.141795e-11,
Lane-14,Lock,7,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,23,3.011,0,0,1,0.000000e+00,5.744588e-13,
Lane-16,Lock,24,3.011,0,0,8806,0.000000e+00,5.058684e-09,
Lane-17,Lock,8,0.0,0,0,9385,0.000000e+00,5.391295e-09,
Lane-18,Lock,25,0.0,0,0,3382,0.000000e+00,1.942820e-09,
Lane-19,Lock,9,0.0,0,0,2378,0.000000e+00,1.366063e-09,
Lane-20,Lock,10,0.0,0,0,1121,0.000000e+00,6.439683e-10,
Lane-21,Lock,26,3.011,0,0,1208,0.000000e+00,6.939462e-10,
Lane-22,Lock,11,0.0,0,0,154,0.000000e+00,8.846665e-11,
Lane-23,Lock,27,0.0,0,0,226,0.000000e+00,1.298277e-10,
Lane-24,Lock,12,0.0,0,0,470,0.000000e+00,2.699956e-10,
Lane-25,Lock,28,0.0,0,0,343,0.000000e+00,1.970394e-10,
Lane-26,Lock,13,0.0,0,0,104,0.000000e+00,5.974371e-11,
Lane-27,Lock,29,3.011,0,0,59,0.000000e+00,3.389307e-11,
Lane-28,Lock,14,0.0,0,0,84,0.000000e+00,4.825454e-11,
Lane-29,Lock,30,0.0,0,0,57,0.000000e+00,3.274415e-11,
Lane-30,Lock,15,0.0,0,0,15,0.000000e+00,8.616881e-12,
Lane-31,Lock,31,3.011,0,0,14,0.000000e+00,8.042423e-12,



