Physical Lane,PCS Lane Marker Lock,PCS Lane Marker Map,Relative Lane Skew (ns),PCS Lane Marker Error Count,FEC Symbol Error Count,FEC Corrected Bits Count,FEC Symbol Error Rate,FEC Corrected Bit Rate
Port 123
Totals, Lock,all,12.047,0.0,0.0,398.0,0.000000e+00,4.407143e-10,
Lane-0,Lock,0,6.023,0,0,71,0.000000e+00,7.937332e-11,
Lane-1,Lock,1,3.011,0,0,24,0.000000e+00,2.683042e-11,
Lane-2,Lock,2,3.011,0,0,36,0.000000e+00,4.024563e-11,
Lane-3,Lock,3,3.011,0,0,2,0.000000e+00,2.235868e-12,
Lane-4,Lock,4,0.0,0,0,5,0.000000e+00,5.589670e-12,
Lane-5,Lock,5,0.0,0,0,1,0.000000e+00,1.117934e-12,
Lane-6,Lock,6,6.023,0,0,1,0.000000e+00,1.117934e-12,
Lane-7,Lock,7,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-8,Lock,8,9.035,0,0,9,0.000000e+00,9.914078e-12,
Lane-9,Lock,9,9.035,0,0,31,0.000000e+00,3.414849e-11,
Lane-10,Lock,10,9.035,0,0,24,0.000000e+00,2.643754e-11,
Lane-11,Lock,11,9.035,0,0,73,0.000000e+00,8.041419e-11,
Lane-12,Lock,12,6.023,0,0,57,0.000000e+00,6.278916e-11,
Lane-13,Lock,13,6.023,0,0,48,0.000000e+00,5.287508e-11,
Lane-14,Lock,14,12.047,0,0,13,0.000000e+00,1.432034e-11,
Lane-15,Lock,15,9.035,0,0,3,0.000000e+00,3.304693e-12,



