Physical Lane,PCS Lane Marker Lock,PCS Lane Marker Map,Relative Lane Skew (ns),PCS Lane Marker Error Count,FEC Symbol Error Count,FEC Corrected Bits Count,FEC Symbol Error Rate,FEC Corrected Bit Rate
Port 3
Totals, Lock,all,9.035,0.0,0.0,3381.0,0.000000e+00,1.989948e-09,
Lane-0,Lock,16,3.011,0,0,75,0.000000e+00,4.454461e-11,
Lane-1,Lock,0,0.0,0,0,26,0.000000e+00,1.544213e-11,
Lane-2,Lock,17,0.0,0,0,9,0.000000e+00,5.345353e-12,
Lane-3,Lock,1,0.0,0,0,5,0.000000e+00,2.969641e-12,
Lane-4,Lock,18,0.0,0,0,153,0.000000e+00,9.016196e-11,
Lane-5,Lock,2,0.0,0,0,58,0.000000e+00,3.417904e-11,
Lane-6,Lock,19,0.0,0,0,6,0.000000e+00,3.535763e-12,
Lane-7,Lock,3,3.011,0,0,9,0.000000e+00,5.303645e-12,
Lane-8,Lock,4,3.011,0,0,165,0.000000e+00,9.723348e-11,
Lane-9,Lock,20,3.011,0,0,142,0.000000e+00,8.367973e-11,
Lane-10,Lock,5,3.011,0,0,29,0.000000e+00,1.708952e-11,
Lane-11,Lock,21,3.011,0,0,39,0.000000e+00,2.298246e-11,
Lane-12,Lock,22,3.011,0,0,7,0.000000e+00,4.125057e-12,
Lane-13,Lock,6,3.011,0,0,9,0.000000e+00,5.303645e-12,
Lane-14,Lock,23,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,7,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-16,Lock,24,9.035,0,0,852,0.000000e+00,5.020784e-10,
Lane-17,Lock,8,3.011,0,0,812,0.000000e+00,4.785066e-10,
Lane-18,Lock,25,3.011,0,0,200,0.000000e+00,1.178588e-10,
Lane-19,Lock,9,0.0,0,0,178,0.000000e+00,1.048943e-10,
Lane-20,Lock,10,3.011,0,0,52,0.000000e+00,3.064328e-11,
Lane-21,Lock,26,9.035,0,0,82,0.000000e+00,4.788333e-11,
Lane-22,Lock,11,3.011,0,0,7,0.000000e+00,4.087601e-12,
Lane-23,Lock,27,3.011,0,0,10,0.000000e+00,5.839430e-12,
Lane-24,Lock,12,0.0,0,0,211,0.000000e+00,1.232120e-10,
Lane-25,Lock,28,3.011,0,0,109,0.000000e+00,6.364979e-11,
Lane-26,Lock,13,0.0,0,0,37,0.000000e+00,2.160589e-11,
Lane-27,Lock,29,6.023,0,0,24,0.000000e+00,1.401463e-11,
Lane-28,Lock,14,3.011,0,0,37,0.000000e+00,2.160589e-11,
Lane-29,Lock,30,3.011,0,0,32,0.000000e+00,1.868618e-11,
Lane-30,Lock,15,0.0,0,0,2,0.000000e+00,1.167886e-12,
Lane-31,Lock,31,0.0,0,0,4,0.000000e+00,2.318134e-12,



Port 4
Totals, Lock,all,9.035,0.0,0.0,124356.0,0.000000e+00,7.198513e-08,
Lane-0,Lock,0,0.0,0,0,104,0.000000e+00,6.027148e-11,
Lane-1,Lock,16,0.0,0,0,63,0.000000e+00,3.651061e-11,
Lane-2,Lock,1,6.023,0,0,4,0.000000e+00,2.318134e-12,
Lane-3,Lock,17,3.011,0,0,3,0.000000e+00,1.738600e-12,
Lane-4,Lock,18,9.035,0,0,229,0.000000e+00,1.327132e-10,
Lane-5,Lock,2,6.023,0,0,120,0.000000e+00,6.954402e-11,
Lane-6,Lock,19,6.023,0,0,13,0.000000e+00,7.533935e-12,
Lane-7,Lock,3,6.023,0,0,4,0.000000e+00,2.318134e-12,
Lane-8,Lock,20,3.011,0,0,347,0.000000e+00,2.010981e-10,
Lane-9,Lock,4,3.011,0,0,652,0.000000e+00,3.778558e-10,
Lane-10,Lock,21,6.023,0,0,69,0.000000e+00,3.998781e-11,
Lane-11,Lock,5,9.035,0,0,144,0.000000e+00,8.345282e-11,
Lane-12,Lock,6,3.011,0,0,22,0.000000e+00,1.274974e-11,
Lane-13,Lock,22,6.023,0,0,51,0.000000e+00,2.955621e-11,
Lane-14,Lock,7,6.023,0,0,4,0.000000e+00,2.318134e-12,
Lane-15,Lock,23,3.011,0,0,4,0.000000e+00,2.318134e-12,
Lane-16,Lock,24,3.011,0,0,40092,0.000000e+00,2.323466e-08,
Lane-17,Lock,8,3.011,0,0,39974,0.000000e+00,2.316627e-08,
Lane-18,Lock,25,6.023,0,0,12747,0.000000e+00,7.387313e-09,
Lane-19,Lock,9,3.011,0,0,10433,0.000000e+00,6.046273e-09,
Lane-20,Lock,10,0.0,0,0,6139,0.000000e+00,3.531216e-09,
Lane-21,Lock,26,3.011,0,0,8744,0.000000e+00,5.029638e-09,
Lane-22,Lock,11,3.011,0,0,874,0.000000e+00,5.027337e-10,
Lane-23,Lock,27,3.011,0,0,1303,0.000000e+00,7.494989e-10,
Lane-24,Lock,12,3.011,0,0,674,0.000000e+00,3.876917e-10,
Lane-25,Lock,28,3.011,0,0,403,0.000000e+00,2.318097e-10,
Lane-26,Lock,13,0.0,0,0,160,0.000000e+00,9.203364e-11,
Lane-27,Lock,29,0.0,0,0,71,0.000000e+00,4.083993e-11,
Lane-28,Lock,30,0.0,0,0,359,0.000000e+00,2.065005e-10,
Lane-29,Lock,14,0.0,0,0,452,0.000000e+00,2.599950e-10,
Lane-30,Lock,31,3.011,0,0,41,0.000000e+00,2.358362e-11,
Lane-31,Lock,15,3.011,0,0,57,0.000000e+00,3.278698e-11,



