Physical Lane,PCS Lane Marker Lock,PCS Lane Marker Map,Relative Lane Skew (ns),PCS Lane Marker Error Count,FEC Symbol Error Count,FEC Corrected Bits Count,FEC Symbol Error Rate,FEC Corrected Bit Rate
Port 3
Totals, Lock,all,9.035,0.0,0.0,3356.0,0.000000e+00,1.974822e-09,
Lane-0,Lock,16,3.011,0,0,95,0.000000e+00,5.596886e-11,
Lane-1,Lock,0,0.0,0,0,26,0.000000e+00,1.531779e-11,
Lane-2,Lock,17,0.0,0,0,6,0.000000e+00,3.534875e-12,
Lane-3,Lock,1,0.0,0,0,2,0.000000e+00,1.178292e-12,
Lane-4,Lock,18,0.0,0,0,147,0.000000e+00,8.660444e-11,
Lane-5,Lock,2,0.0,0,0,71,0.000000e+00,4.182935e-11,
Lane-6,Lock,19,0.0,0,0,11,0.000000e+00,6.480604e-12,
Lane-7,Lock,3,3.011,0,0,8,0.000000e+00,4.713167e-12,
Lane-8,Lock,4,3.011,0,0,165,0.000000e+00,9.720906e-11,
Lane-9,Lock,20,3.011,0,0,114,0.000000e+00,6.716263e-11,
Lane-10,Lock,5,3.011,0,0,30,0.000000e+00,1.767438e-11,
Lane-11,Lock,21,3.011,0,0,39,0.000000e+00,2.297669e-11,
Lane-12,Lock,22,3.011,0,0,3,0.000000e+00,1.767438e-12,
Lane-13,Lock,6,3.011,0,0,7,0.000000e+00,4.124021e-12,
Lane-14,Lock,23,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,7,6.023,0,0,1,0.000000e+00,5.891458e-13,
Lane-16,Lock,24,9.035,0,0,838,0.000000e+00,4.937042e-10,
Lane-17,Lock,8,3.011,0,0,837,0.000000e+00,4.931151e-10,
Lane-18,Lock,25,3.011,0,0,172,0.000000e+00,1.013331e-10,
Lane-19,Lock,9,0.0,0,0,183,0.000000e+00,1.078137e-10,
Lane-20,Lock,10,3.011,0,0,82,0.000000e+00,4.830996e-11,
Lane-21,Lock,26,9.035,0,0,83,0.000000e+00,4.852298e-11,
Lane-22,Lock,11,3.011,0,0,8,0.000000e+00,4.676914e-12,
Lane-23,Lock,27,3.011,0,0,12,0.000000e+00,7.015370e-12,
Lane-24,Lock,12,0.0,0,0,216,0.000000e+00,1.262767e-10,
Lane-25,Lock,28,3.011,0,0,92,0.000000e+00,5.378451e-11,
Lane-26,Lock,13,0.0,0,0,24,0.000000e+00,1.403074e-11,
Lane-27,Lock,29,6.023,0,0,21,0.000000e+00,1.227690e-11,
Lane-28,Lock,14,3.011,0,0,50,0.000000e+00,2.923071e-11,
Lane-29,Lock,30,3.011,0,0,12,0.000000e+00,7.015370e-12,
Lane-30,Lock,15,0.0,0,0,0,0.000000e+00,0.000000e+00,
Lane-31,Lock,31,0.0,0,0,1,0.000000e+00,5.846142e-13,



Port 4
Totals, Lock,all,9.035,0.0,0.0,118498.0,0.000000e+00,6.874518e-08,
Lane-0,Lock,0,0.0,0,0,81,0.000000e+00,4.735375e-11,
Lane-1,Lock,16,0.0,0,0,58,0.000000e+00,3.365104e-11,
Lane-2,Lock,1,6.023,0,0,4,0.000000e+00,2.320761e-12,
Lane-3,Lock,17,3.011,0,0,1,0.000000e+00,5.801904e-13,
Lane-4,Lock,18,9.035,0,0,223,0.000000e+00,1.293825e-10,
Lane-5,Lock,2,6.023,0,0,95,0.000000e+00,5.511808e-11,
Lane-6,Lock,19,6.023,0,0,18,0.000000e+00,1.044343e-11,
Lane-7,Lock,3,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-8,Lock,20,3.011,0,0,328,0.000000e+00,1.903024e-10,
Lane-9,Lock,4,3.011,0,0,624,0.000000e+00,3.620388e-10,
Lane-10,Lock,21,6.023,0,0,58,0.000000e+00,3.365104e-11,
Lane-11,Lock,5,9.035,0,0,137,0.000000e+00,7.948608e-11,
Lane-12,Lock,6,3.011,0,0,26,0.000000e+00,1.508495e-11,
Lane-13,Lock,22,6.023,0,0,69,0.000000e+00,4.003314e-11,
Lane-14,Lock,7,6.023,0,0,3,0.000000e+00,1.740571e-12,
Lane-15,Lock,23,3.011,0,0,4,0.000000e+00,2.320761e-12,
Lane-16,Lock,24,3.011,0,0,39162,0.000000e+00,2.272142e-08,
Lane-17,Lock,8,3.011,0,0,35990,0.000000e+00,2.088105e-08,
Lane-18,Lock,25,6.023,0,0,10943,0.000000e+00,6.349023e-09,
Lane-19,Lock,9,3.011,0,0,11272,0.000000e+00,6.539906e-09,
Lane-20,Lock,10,0.0,0,0,6119,0.000000e+00,3.550185e-09,
Lane-21,Lock,26,3.011,0,0,8874,0.000000e+00,5.148609e-09,
Lane-22,Lock,11,3.011,0,0,853,0.000000e+00,4.949024e-10,
Lane-23,Lock,27,3.011,0,0,1341,0.000000e+00,7.780353e-10,
Lane-24,Lock,12,3.011,0,0,731,0.000000e+00,4.241192e-10,
Lane-25,Lock,28,3.011,0,0,428,0.000000e+00,2.464243e-10,
Lane-26,Lock,13,0.0,0,0,117,0.000000e+00,6.736366e-11,
Lane-27,Lock,29,0.0,0,0,70,0.000000e+00,4.030305e-11,
Lane-28,Lock,30,0.0,0,0,348,0.000000e+00,2.003637e-10,
Lane-29,Lock,14,0.0,0,0,425,0.000000e+00,2.446971e-10,
Lane-30,Lock,31,3.011,0,0,40,0.000000e+00,2.303031e-11,
Lane-31,Lock,15,3.011,0,0,56,0.000000e+00,3.224244e-11,



