Physical Lane,PCS Lane Marker Lock,PCS Lane Marker Map,Relative Lane Skew (ns),PCS Lane Marker Error Count,FEC Symbol Error Count,FEC Corrected Bits Count,FEC Symbol Error Rate,FEC Corrected Bit Rate
Port 3
Totals, Lock,all,9.035,0.0,0.0,3447.0,0.000000e+00,2.031387e-09,
Lane-0,Lock,16,3.011,0,0,90,0.000000e+00,5.344287e-11,
Lane-1,Lock,0,0.0,0,0,16,0.000000e+00,9.500955e-12,
Lane-2,Lock,17,0.0,0,0,7,0.000000e+00,4.125212e-12,
Lane-3,Lock,1,0.0,0,0,1,0.000000e+00,5.893161e-13,
Lane-4,Lock,18,0.0,0,0,163,0.000000e+00,9.605852e-11,
Lane-5,Lock,2,0.0,0,0,71,0.000000e+00,4.184144e-11,
Lane-6,Lock,19,0.0,0,0,2,0.000000e+00,1.178632e-12,
Lane-7,Lock,3,3.011,0,0,11,0.000000e+00,6.482477e-12,
Lane-8,Lock,4,3.011,0,0,157,0.000000e+00,9.252262e-11,
Lane-9,Lock,20,3.011,0,0,127,0.000000e+00,7.484314e-11,
Lane-10,Lock,5,3.011,0,0,30,0.000000e+00,1.767948e-11,
Lane-11,Lock,21,3.011,0,0,23,0.000000e+00,1.355427e-11,
Lane-12,Lock,22,3.011,0,0,3,0.000000e+00,1.767948e-12,
Lane-13,Lock,6,3.011,0,0,7,0.000000e+00,4.125212e-12,
Lane-14,Lock,23,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-15,Lock,7,6.023,0,0,0,0.000000e+00,0.000000e+00,
Lane-16,Lock,24,9.035,0,0,902,0.000000e+00,5.315631e-10,
Lane-17,Lock,8,3.011,0,0,788,0.000000e+00,4.643810e-10,
Lane-18,Lock,25,3.011,0,0,184,0.000000e+00,1.084342e-10,
Lane-19,Lock,9,0.0,0,0,186,0.000000e+00,1.096128e-10,
Lane-20,Lock,10,3.011,0,0,91,0.000000e+00,5.362776e-11,
Lane-21,Lock,26,9.035,0,0,87,0.000000e+00,5.127050e-11,
Lane-22,Lock,11,3.011,0,0,11,0.000000e+00,6.482477e-12,
Lane-23,Lock,27,3.011,0,0,13,0.000000e+00,7.661109e-12,
Lane-24,Lock,12,0.0,0,0,230,0.000000e+00,1.355427e-10,
Lane-25,Lock,28,3.011,0,0,115,0.000000e+00,6.777135e-11,
Lane-26,Lock,13,0.0,0,0,31,0.000000e+00,1.826880e-11,
Lane-27,Lock,29,6.023,0,0,25,0.000000e+00,1.461865e-11,
Lane-28,Lock,14,3.011,0,0,36,0.000000e+00,2.105086e-11,
Lane-29,Lock,30,3.011,0,0,33,0.000000e+00,1.929662e-11,
Lane-30,Lock,15,0.0,0,0,2,0.000000e+00,1.169492e-12,
Lane-31,Lock,31,0.0,0,0,5,0.000000e+00,2.923731e-12,



Port 4
Totals, Lock,all,9.035,0.0,0.0,126607.0,0.000000e+00,7.338366e-08,
Lane-0,Lock,0,0.0,0,0,105,0.000000e+00,6.139835e-11,
Lane-1,Lock,16,0.0,0,0,38,0.000000e+00,2.222036e-11,
Lane-2,Lock,1,6.023,0,0,4,0.000000e+00,2.338985e-12,
Lane-3,Lock,17,3.011,0,0,1,0.000000e+00,5.847462e-13,
Lane-4,Lock,18,9.035,0,0,222,0.000000e+00,1.298137e-10,
Lane-5,Lock,2,6.023,0,0,100,0.000000e+00,5.847462e-11,
Lane-6,Lock,19,6.023,0,0,16,0.000000e+00,9.355939e-12,
Lane-7,Lock,3,6.023,0,0,4,0.000000e+00,2.338985e-12,
Lane-8,Lock,20,3.011,0,0,333,0.000000e+00,1.947205e-10,
Lane-9,Lock,4,3.011,0,0,561,0.000000e+00,3.280426e-10,
Lane-10,Lock,21,6.023,0,0,75,0.000000e+00,4.347637e-11,
Lane-11,Lock,5,9.035,0,0,154,0.000000e+00,8.927148e-11,
Lane-12,Lock,6,3.011,0,0,29,0.000000e+00,1.681086e-11,
Lane-13,Lock,22,6.023,0,0,58,0.000000e+00,3.362173e-11,
Lane-14,Lock,7,6.023,0,0,8,0.000000e+00,4.637480e-12,
Lane-15,Lock,23,3.011,0,0,6,0.000000e+00,3.478110e-12,
Lane-16,Lock,24,3.011,0,0,40978,0.000000e+00,2.375433e-08,
Lane-17,Lock,8,3.011,0,0,41097,0.000000e+00,2.382331e-08,
Lane-18,Lock,25,6.023,0,0,13003,0.000000e+00,7.537643e-09,
Lane-19,Lock,9,3.011,0,0,10542,0.000000e+00,6.111039e-09,
Lane-20,Lock,10,0.0,0,0,6147,0.000000e+00,3.563323e-09,
Lane-21,Lock,26,3.011,0,0,8767,0.000000e+00,5.082098e-09,
Lane-22,Lock,11,3.011,0,0,837,0.000000e+00,4.851963e-10,
Lane-23,Lock,27,3.011,0,0,1363,0.000000e+00,7.841049e-10,
Lane-24,Lock,12,3.011,0,0,760,0.000000e+00,4.372119e-10,
Lane-25,Lock,28,3.011,0,0,393,0.000000e+00,2.260846e-10,
Lane-26,Lock,13,0.0,0,0,116,0.000000e+00,6.673234e-11,
Lane-27,Lock,29,0.0,0,0,60,0.000000e+00,3.451673e-11,
Lane-28,Lock,30,0.0,0,0,313,0.000000e+00,1.800623e-10,
Lane-29,Lock,14,0.0,0,0,426,0.000000e+00,2.450688e-10,
Lane-30,Lock,31,3.011,0,0,41,0.000000e+00,2.358643e-11,
Lane-31,Lock,15,3.011,0,0,50,0.000000e+00,2.876394e-11,



